t,pair,gap_min,pile_gap_min,gap_1_2,gap_1_3,gap_2_3
78.200,1-2,0.6989,-1.0000,0.6989,0.8785,0.9091
78.250,1-2,0.7059,-1.0000,0.7059,0.8510,0.9261
78.300,1-2,0.7100,-1.0000,0.7100,0.8283,0.9403
78.350,1-2,0.7088,-1.0000,0.7088,0.8062,0.9532
78.400,1-2,0.7033,-1.0000,0.7033,0.7879,0.9642
78.450,1-2,0.6979,-1.0000,0.6979,0.7702,0.9750
78.500,1-2,0.6944,-1.0000,0.6944,0.7546,0.9771
78.550,1-2,0.6948,-1.0000,0.6948,0.7436,0.9720
78.600,1-2,0.6953,-1.0000,0.6953,0.7318,0.9657
78.650,1-2,0.7015,-1.0000,0.7015,0.7272,0.9569
78.700,1-2,0.7069,-1.0000,0.7069,0.7204,0.9474
78.750,1-2,0.7145,-1.0000,0.7145,0.7174,0.9381
78.800,1-3,0.7129,-1.0000,0.7219,0.7129,0.9303
78.850,1-3,0.7087,-1.0000,0.7291,0.7087,0.9244
78.900,1-3,0.7027,-1.0000,0.7363,0.7027,0.9199
78.950,1-3,0.7010,-1.0000,0.7464,0.7010,0.9166
79.000,1-3,0.6985,-1.0000,0.7566,0.6985,0.9153
79.050,1-3,0.6998,-1.0000,0.7672,0.6998,0.9163
79.100,1-3,0.6983,-1.0000,0.7757,0.6983,0.9169
79.150,1-3,0.6998,-1.0000,0.7849,0.6998,0.9162
79.200,1-3,0.6994,-1.0000,0.7926,0.6994,0.9142
79.250,1-3,0.6987,-1.0000,0.7987,0.6987,0.9115
79.300,1-3,0.6969,-1.0000,0.8034,0.6969,0.9078
79.350,1-3,0.6991,-1.0000,0.8096,0.6991,0.9020
79.400,1-3,0.7002,-1.0000,0.8157,0.7002,0.8947
79.450,1-3,0.7004,-1.0000,0.8207,0.7004,0.8891
79.500,1-3,0.6998,-1.0000,0.8258,0.6998,0.8844
79.550,1-3,0.6984,-1.0000,0.8306,0.6984,0.8814
79.600,1-3,0.6959,-1.0000,0.8360,0.6959,0.8796
79.650,1-3,0.6942,-1.0000,0.8424,0.6942,0.8791
79.700,1-3,0.6941,-1.0000,0.8506,0.6941,0.8806
79.750,1-3,0.6936,-1.0000,0.8570,0.6936,0.8833
79.800,1-3,0.6927,-1.0000,0.8633,0.6927,0.8854
79.850,1-3,0.6915,-1.0000,0.8684,0.6915,0.8861
79.900,1-3,0.6896,-1.0000,0.8732,0.6896,0.8857
79.950,1-3,0.6873,-1.0000,0.8767,0.6873,0.8839
80.000,1-3,0.6855,-1.0000,0.8791,0.6855,0.8809
80.050,1-3,0.6853,-1.0000,0.8819,0.6853,0.8758
80.100,1-3,0.6839,-1.0000,0.8846,0.6839,0.8700
80.150,1-3,0.6841,-1.0000,0.8883,0.6841,0.8648
80.200,1-3,0.6805,-1.0000,0.8910,0.6805,0.8610
80.250,1-3,0.6794,-1.0000,0.8947,0.6794,0.8585
80.300,1-3,0.6745,-1.0000,0.8988,0.6745,0.8575
80.350,1-3,0.6733,-1.0000,0.9042,0.6733,0.8579
80.400,1-3,0.6702,-1.0000,0.9111,0.6702,0.8599
80.450,1-3,0.6695,-1.0000,0.9163,0.6695,0.8634
80.500,1-3,0.6679,-1.0000,0.9210,0.6679,0.8654
80.550,1-3,0.6659,-1.0000,0.9256,0.6659,0.8659
80.600,1-3,0.6637,-1.0000,0.9293,0.6637,0.8650
80.650,1-3,0.6610,-1.0000,0.9323,0.6610,0.8627
80.700,1-3,0.6590,-1.0000,0.9343,0.6590,0.8590
80.750,1-3,0.6588,-1.0000,0.9365,0.6588,0.8539
80.800,1-3,0.6582,-1.0000,0.9401,0.6582,0.8475
80.850,1-3,0.6569,-1.0000,0.9437,0.6569,0.8423
80.900,1-3,0.6552,-1.0000,0.9473,0.6552,0.8385
80.950,1-3,0.6528,-1.0000,0.9518,0.6528,0.8357
81.000,1-3,0.6503,-1.0000,0.9567,0.6503,0.8343
81.050,1-3,0.6482,-1.0000,0.9640,0.6482,0.8342
81.100,1-3,0.6480,-1.0000,0.9712,0.6480,0.8356
81.150,1-3,0.6480,-1.0000,0.9776,0.6480,0.8377
81.200,1-3,0.6479,-1.0000,0.9831,0.6479,0.8387
81.250,1-3,0.6476,-1.0000,0.9885,0.6476,0.8386
81.300,1-3,0.6462,-1.0000,0.9934,0.6462,0.8372
81.350,1-3,0.6468,-1.0000,0.9974,0.6468,0.8347
81.400,1-3,0.6447,-1.0000,1.0002,0.6447,0.8307
81.450,1-3,0.6475,-1.0000,1.0027,0.6475,0.8255
81.500,1-3,0.6465,-1.0000,1.0067,0.6465,0.8193
81.550,1-3,0.6473,-1.0000,1.0106,0.6473,0.8142
81.600,1-3,0.6471,-1.0000,1.0149,0.6471,0.8099
81.650,1-3,0.6466,-1.0000,1.0199,0.6466,0.8065
81.700,1-3,0.6460,-1.0000,1.0251,0.6460,0.8044
81.750,1-3,0.6464,-1.0000,1.0322,0.6464,0.8032
81.800,1-3,0.6486,-1.0000,1.0387,0.6486,0.8032
81.850,1-3,0.6508,-1.0000,1.0445,0.6508,0.8032
81.900,1-3,0.6522,-1.0000,1.0500,0.6522,0.8019
81.950,1-3,0.6530,-1.0000,1.0562,0.6530,0.7990
82.000,1-3,0.6531,-1.0000,1.0615,0.6531,0.7951
82.050,1-3,0.6526,-1.0000,1.0663,0.6526,0.7902
82.100,1-3,0.6527,-1.0000,1.0683,0.6527,0.7859
82.150,1-3,0.6539,-1.0000,1.0692,0.6539,0.7821
82.200,1-3,0.6544,-1.0000,1.0704,0.6544,0.7812
82.250,1-3,0.6544,-1.0000,1.0714,0.6544,0.7827
82.300,1-3,0.6541,-1.0000,1.0712,0.6541,0.7841
82.350,1-3,0.6535,-1.0000,1.0707,0.6535,0.7850
82.400,1-3,0.6527,-1.0000,1.0702,0.6527,0.7854
82.450,1-3,0.6528,-1.0000,1.0696,0.6528,0.7852
82.500,1-3,0.6553,-1.0000,1.0687,0.6553,0.7837
82.550,1-3,0.6556,-1.0000,1.0676,0.6556,0.7806
82.600,1-3,0.6576,-1.0000,1.0665,0.6576,0.7760
82.650,1-3,0.6561,-1.0000,1.0667,0.6561,0.7720
82.700,1-3,0.6561,-1.0000,1.0667,0.6561,0.7685
82.750,1-3,0.6534,-1.0000,1.0662,0.6534,0.7657
82.800,1-3,0.6514,-1.0000,1.0657,0.6514,0.7633
82.850,1-3,0.6503,-1.0000,1.0656,0.6503,0.7612
82.900,1-3,0.6490,-1.0000,1.0657,0.6490,0.7601
82.950,1-3,0.6476,-1.0000,1.0658,0.6476,0.7593
83.000,1-3,0.6462,-1.0000,1.0655,0.6462,0.7590
83.050,1-3,0.6448,-1.0000,1.0655,0.6448,0.7588
83.100,1-3,0.6435,-1.0000,1.0660,0.6435,0.7592
83.150,1-3,0.6436,-1.0000,1.0664,0.6436,0.7598
83.200,1-3,0.6435,-1.0000,1.0665,0.6435,0.7605
83.250,1-3,0.6451,-1.0000,1.0667,0.6451,0.7605
83.300,1-3,0.6441,-1.0000,1.0669,0.6441,0.7606
83.350,1-3,0.6443,-1.0000,1.0670,0.6443,0.7608
83.400,1-3,0.6417,-1.0000,1.0667,0.6417,0.7610
83.450,1-3,0.6398,-1.0000,1.0661,0.6398,0.7611
83.500,1-3,0.6373,-1.0000,1.0659,0.6373,0.7609
83.550,1-3,0.6359,-1.0000,1.0661,0.6359,0.7607
83.600,1-3,0.6350,-1.0000,1.0662,0.6350,0.7614
83.650,1-3,0.6343,-1.0000,1.0661,0.6343,0.7619
83.700,1-3,0.6339,-1.0000,1.0663,0.6339,0.7623
83.750,1-3,0.6335,-1.0000,1.0667,0.6335,0.7627
83.800,1-3,0.6334,-1.0000,1.0676,0.6334,0.7633
83.850,1-3,0.6339,-1.0000,1.0678,0.6339,0.7642
83.900,1-3,0.6353,-1.0000,1.0674,0.6353,0.7649
83.950,1-3,0.6362,-1.0000,1.0674,0.6362,0.7649
84.000,1-3,0.6366,-1.0000,1.0677,0.6366,0.7652
